Order ID,Order Date,Customer Name,Region,State,Category,Product Name,Quantity,Sales,Profit,Discount,Year,Month
ORD00940,2024-10-09,Eric Mueller,West,Gujarat,Technology,Laptop,10,1291.9,284.22,0.3,2024,October
ORD00941,2024-02-09,Helen Hall MD,East,West Bengal,Technology,Monitor,3,3708.96,707.56,0.09,2024,February
ORD00942,2024-05-31,Andre Fisher,South,Kerala,Office Supplies,Pen,9,4994.17,1346.28,0.06,2024,May
ORD00943,2023-08-04,Jamie Lee,East,Bihar,Furniture,Sofa,8,1401.42,302.1,0.1,2023,August
ORD00944,2023-01-10,Robin Suarez,East,West Bengal,Furniture,Table,3,3249.89,164.16,0.14,2023,January
ORD00945,2024-10-26,Matthew Bennett,West,Rajasthan,Office Supplies,Notebook,8,3824.2,705.69,0.24,2024,October
ORD00946,2024-09-07,Sean Floyd,North,Haryana,Office Supplies,Pen,8,3377.62,466.95,0.24,2024,September
ORD00947,2023-01-10,Linda Salazar,South,Kerala,Furniture,Bookcase,1,667.58,95.21,0.06,2023,January
ORD00948,2023-08-15,Robert Lloyd,East,Bihar,Technology,Laptop,6,997.98,253.56,0.19,2023,August
ORD00949,2023-01-08,Alyssa Huffman,East,West Bengal,Technology,Printer,5,2489.55,562.67,0.18,2023,January
ORD00950,2024-08-02,Timothy Andrade,North,Punjab,Technology,Printer,10,2526.61,234.01,0.06,2024,August
ORD00951,2024-08-06,Troy Nguyen,South,Karnataka,Office Supplies,Marker,10,684.82,45.38,0.08,2024,August
ORD00952,2023-09-16,Nicholas Turner,East,West Bengal,Technology,Monitor,1,4960.16,1107.34,0.16,2023,September
ORD00953,2023-11-27,Gary Reyes,West,Maharashtra,Office Supplies,Marker,7,3222.78,920.97,0.02,2023,November
ORD00954,2023-08-18,Jennifer Sanders,East,West Bengal,Furniture,Bookcase,9,2359.6,331.21,0.23,2023,August
ORD00955,2024-08-08,Mrs. Cindy Cochran,West,Rajasthan,Technology,Tablet,8,1615.4,239.02,0.1,2024,August
ORD00956,2024-10-02,Tony Gibson,West,Maharashtra,Technology,Smartphone,4,1024.54,135.55,0.02,2024,October
ORD00957,2023-09-14,Tina Holland,West,Gujarat,Technology,Laptop,1,2983.03,616.22,0.1,2023,September
ORD00958,2023-08-31,Robert Huff,West,Maharashtra,Technology,Laptop,6,4170.96,1065.3,0.16,2023,August
ORD00959,2023-02-04,Susan Garcia,West,Maharashtra,Technology,Monitor,8,2915.73,208.14,0.02,2023,February
ORD00960,2024-10-03,Brandon Williams,North,Delhi,Furniture,Sofa,1,4599.62,738.15,0.09,2024,October
ORD00961,2023-04-09,Ashley Moore,North,Haryana,Furniture,Chair,1,2818.33,348.71,0.11,2023,April
ORD00962,2024-09-27,Tricia Thompson,South,Kerala,Office Supplies,Paper,10,102.5,14.96,0.24,2024,September
ORD00963,2023-04-16,Sara Weaver,East,Bihar,Office Supplies,Pen,1,2297.68,303.41,0.06,2023,April
ORD00964,2023-12-30,Sara Bennett,North,Haryana,Technology,Monitor,4,4526.63,368.9,0.15,2023,December
ORD00965,2024-08-21,Robert Robinson,West,Maharashtra,Furniture,Bookcase,4,731.48,44.63,0.04,2024,August
ORD00966,2023-11-13,Deborah Willis,East,Odisha,Furniture,Table,10,4431.85,1080.81,0.04,2023,November
ORD00967,2023-09-01,Natalie Landry,East,Odisha,Office Supplies,Stapler,1,2612.52,560.17,0.04,2023,September
ORD00968,2023-03-12,Connor Ramos,North,Punjab,Office Supplies,Marker,6,1017.27,101.82,0.27,2023,March
ORD00969,2023-12-10,Jacob Rangel,West,Rajasthan,Furniture,Desk,8,3018.82,400.86,0.17,2023,December
ORD00970,2024-05-22,Michele Bailey,West,Gujarat,Office Supplies,Stapler,3,569.0,153.08,0.27,2024,May
ORD00971,2023-12-06,Stephanie Lutz,South,Kerala,Technology,Laptop,4,2359.36,243.69,0.14,2023,December
ORD00972,2024-01-02,Terry Jackson,South,Tamil Nadu,Office Supplies,Paper,3,4139.12,213.92,0.0,2024,January
ORD00973,2024-01-04,Cory Silva,North,Delhi,Technology,Monitor,5,2230.02,463.47,0.27,2024,January
ORD00974,2023-12-14,Michael Rose,South,Karnataka,Technology,Laptop,5,912.03,247.48,0.22,2023,December
ORD00975,2024-11-24,Billy Jones,South,Karnataka,Office Supplies,Notebook,1,921.58,106.39,0.03,2024,November
ORD00976,2024-11-07,Nicole Crawford,North,Punjab,Technology,Printer,4,1560.11,171.67,0.24,2024,November
ORD00977,2023-07-14,Leah Garza,West,Rajasthan,Technology,Monitor,2,636.54,172.3,0.04,2023,July
ORD00978,2023-02-17,Carrie Nunez,West,Rajasthan,Technology,Monitor,6,1623.86,255.57,0.19,2023,February
ORD00979,2023-10-14,Joseph Hernandez,South,Kerala,Office Supplies,Marker,5,3958.46,522.2,0.02,2023,October
ORD00980,2023-06-21,Christopher Morris,West,Maharashtra,Technology,Monitor,2,3934.09,974.67,0.18,2023,June
ORD00981,2024-12-12,Thomas Brown,East,Odisha,Office Supplies,Paper,9,2348.12,306.33,0.11,2024,December
ORD00982,2023-02-07,Melissa Rios,West,Gujarat,Furniture,Bookcase,10,2034.68,570.31,0.18,2023,February
ORD00983,2024-08-08,Helen Morgan,South,Tamil Nadu,Technology,Smartphone,4,2009.7,254.23,0.27,2024,August
ORD00984,2023-12-27,Melinda Crawford,East,Bihar,Technology,Tablet,2,714.94,50.77,0.13,2023,December
ORD00985,2024-02-23,Drew Williams,North,Punjab,Technology,Monitor,9,3124.57,489.08,0.14,2024,February
ORD00986,2023-03-19,Anna Williams,East,Odisha,Furniture,Bookcase,7,172.36,27.65,0.08,2023,March
ORD00987,2023-08-22,William Wright,East,Bihar,Furniture,Chair,9,2755.93,191.65,0.08,2023,August
ORD00988,2023-09-14,David Salazar,North,Punjab,Technology,Laptop,1,2752.83,367.34,0.2,2023,September
ORD00989,2024-07-10,Chris Zavala,South,Kerala,Furniture,Sofa,10,4990.08,1495.03,0.23,2024,July
ORD00990,2024-08-16,Ryan Murray,East,Odisha,Furniture,Chair,6,3926.48,592.71,0.12,2024,August
ORD00991,2023-08-22,Susan Williams,West,Rajasthan,Office Supplies,Pen,9,4946.91,1424.08,0.26,2023,August
ORD00992,2024-04-17,Megan Green,West,Maharashtra,Technology,Smartphone,9,2955.67,556.12,0.14,2024,April
ORD00993,2024-04-05,Tanya Smith,East,West Bengal,Furniture,Chair,7,3862.15,867.0,0.06,2024,April
ORD00994,2024-05-26,Daniel Morales,East,West Bengal,Office Supplies,Pen,10,4375.06,552.98,0.22,2024,May
ORD00995,2024-12-08,Tanya Potter,East,West Bengal,Office Supplies,Stapler,7,2157.31,513.78,0.23,2024,December
ORD00996,2023-12-05,Shane Novak,East,Bihar,Office Supplies,Stapler,1,2859.51,166.0,0.04,2023,December
ORD00997,2024-05-01,Ellen Coleman,West,Gujarat,Office Supplies,Marker,4,4746.03,312.89,0.12,2024,May
ORD00998,2023-02-02,James Curtis,West,Rajasthan,Technology,Tablet,5,511.55,38.92,0.17,2023,February
ORD00999,2023-07-30,Amy Watts,West,Maharashtra,Office Supplies,Marker,3,1035.04,287.57,0.12,2023,July
ORD01000,2024-02-25,James Nelson,North,Punjab,Technology,Tablet,1,1874.83,98.92,0.1,2024,February
